Ore Name,ItemStack,Item ID,Display Name,Wildcard
shardCrystal,1xitem.crystal.shard@13,ChromatiCraft:chromaticraft_item_shard,￼ȃKurauri 水晶碎片,false
shardCrystal,1xitem.crystal.shard@14,ChromatiCraft:chromaticraft_item_shard,￼ȃPortokali 水晶碎片,false
shardCrystal,1xitem.crystal.shard@15,ChromatiCraft:chromaticraft_item_shard,￼ȃTahara 水晶碎片,false
shardCurium,1xitem.aobd.shardCurium@0,aobd:shardCurium,Curium碎片,false
shardDaffergon,1xitem.aobd.shardDaffergon@0,aobd:shardDaffergon,Daffergon碎片,false
shardDeepIron,1xitem.aobd.shardDeepIron@0,aobd:shardDeepIron,深铁碎片,false
shardDiamond,1xitem.GrimoireOfGaia.Shard@2,GrimoireOfGaia:item.GrimoireOfGaia.Shard,钻石碎片,false
shardDraconium,1xitem.aobd.shardDraconium@0,aobd:shardDraconium,Draconium碎片,false
shardEarth,1xitem.ItemShard@3,Thaumcraft:ItemShard,地之碎片,false
shardEarth,1xitem.item.modingots@16,RotaryCraft:rotarycraft_item_modingots,Earth Infused Item,false
shardEarth,1xitem.essentialcraft:drops_@2,essentialcraft:drops,地之魔晶,false
shardElemental,1xitem.essentialcraft:drops_@4,essentialcraft:drops,元素晶石,false
shardElnTungsten,1xitem.aobd.shardElnTungsten@0,aobd:shardElnTungsten,钨碎片,false
shardEmerald,1xitem.GrimoireOfGaia.Shard@3,GrimoireOfGaia:item.GrimoireOfGaia.Shard,大块绿宝石碎片,false
shardEnderPearl,1xitem.GrimoireOfGaia.Shard@5,GrimoireOfGaia:item.GrimoireOfGaia.Shard,末影珍珠碎片,false
shardEntropy,1xitem.ItemShard@5,Thaumcraft:ItemShard,混沌碎片,false
shardEntropy,1xitem.item.modingots@17,RotaryCraft:rotarycraft_item_modingots,Entropy Infused Item,false
shardEximite,1xitem.aobd.shardEximite@0,aobd:shardEximite,虚空碎片,false
shardFire,1xitem.ItemShard@1,Thaumcraft:ItemShard,火之碎片,false
shardFire,1xitem.item.modingots@14,RotaryCraft:rotarycraft_item_modingots,Fire Infused Item,false
shardFire,1xitem.essentialcraft:drops_@0,essentialcraft:drops,火之魔晶,false
shardFirestone,1xitem.item.modingots@8,RotaryCraft:rotarycraft_item_modingots,Firestone Item,false
shardFzDarkIron,1xitem.aobd.shardFzDarkIron@0,aobd:shardFzDarkIron,玄铁碎片,false
shardGermanium,1xitem.aobd.shardGermanium@0,aobd:shardGermanium,Germanium碎片,false
shardGold,1xitem.null@1,Mekanism:Shard,金碎片,false
shardGoldIngot,1xitem.GrimoireOfGaia.Shard@1,GrimoireOfGaia:item.GrimoireOfGaia.Shard,金碎片,false
shardIgnatius,1xitem.aobd.shardIgnatius@0,aobd:shardIgnatius,伊格内休斯碎片,false
shardIndium,1xitem.aobd.shardIndium@0,aobd:shardIndium,Indium碎片,false
shardInfuscolium,1xitem.aobd.shardInfuscolium@0,aobd:shardInfuscolium,魔金碎片,false
shardIridium,1xitem.aobd.shardIridium@0,aobd:shardIridium,Iridium碎片,false
shardIron,1xitem.null@0,Mekanism:Shard,铁碎片,false
shardIronIngot,1xitem.GrimoireOfGaia.Shard@0,GrimoireOfGaia:item.GrimoireOfGaia.Shard,铁碎片,false
shardKalendrite,1xitem.aobd.shardKalendrite@0,aobd:shardKalendrite,幽冥魂碎片,false
shardLead,1xitem.null@6,Mekanism:Shard,铅碎片,false
shardLemurite,1xitem.aobd.shardLemurite@0,aobd:shardLemurite,利莫利亚碎片,false
shardLithium,1xitem.aobd.shardLithium@0,aobd:shardLithium,Lithium碎片,false
shardMagnesium,1xitem.aobd.shardMagnesium@0,aobd:shardMagnesium,Magnesium碎片,false
shardManganese,1xitem.aobd.shardManganese@0,aobd:shardManganese,Manganese碎片,false
shardMeutoite,1xitem.aobd.shardMeutoite@0,aobd:shardMeutoite,龙魂石碎片,false
shardMidasium,1xitem.aobd.shardMidasium@0,aobd:shardMidasium,溶火金碎片,false
shardMikhail,1xitem.aobd.shardMikhail@0,aobd:shardMikhail,Mikhail碎片,false
shardMithril,1xitem.aobd.shardMithril@0,aobd:shardMithril,秘银碎片,false
shardNeodymium,1xitem.aobd.shardNeodymium@0,aobd:shardNeodymium,Neodymium碎片,false
shardNeptunium,1xitem.aobd.shardNeptunium@0,aobd:shardNeptunium,Neptunium碎片,false
shardNickel,1xitem.aobd.shardNickel@0,aobd:shardNickel,镍碎片,false
shardNiobium,1xitem.aobd.shardNiobium@0,aobd:shardNiobium,Niobium碎片,false
shardOrder,1xitem.ItemShard@4,Thaumcraft:ItemShard,秩序碎片,false
shardOrder,1xitem.item.modingots@18,RotaryCraft:rotarycraft_item_modingots,Order Infused Item,false
shardOrichalcum,1xitem.aobd.shardOrichalcum@0,aobd:shardOrichalcum,奥利哈尔钢碎片,false
shardOsmium,1xitem.null@2,Mekanism:Shard,锇碎片,false
shardOureclase,1xitem.aobd.shardOureclase@0,aobd:shardOureclase,地晶碎片,false
shardPlatinum,1xitem.aobd.shardPlatinum@0,aobd:shardPlatinum,铂碎片,false
shardPlutonium,1xitem.aobd.shardPlutonium@0,aobd:shardPlutonium,Plutonium碎片,false
shardPrismarine,1xitem.manaResource@10,Botania:manaResource,海晶石碎片,false
shardPrometheum,1xitem.aobd.shardPrometheum@0,aobd:shardPrometheum,幻金碎片,false
shardReiium,1xitem.aobd.shardReiium@0,aobd:shardReiium,Reiium碎片,false
shardRubracium,1xitem.aobd.shardRubracium@0,aobd:shardRubracium,褐铜碎片,false
shardRutile,1xitem.aobd.shardRutile@0,aobd:shardRutile,金红石碎片,false
shardSanguinite,1xitem.aobd.shardSanguinite@0,aobd:shardSanguinite,狱炎碎片,false
shardSchrabidium,1xitem.aobd.shardSchrabidium@0,aobd:shardSchrabidium,Schrabidium碎片,false
shardShadowIron,1xitem.aobd.shardShadowIron@0,aobd:shardShadowIron,暗影铁碎片,false
shardSilver,1xitem.null@5,Mekanism:Shard,银碎片,false
shardSpinel,1xitem.aobd.shardSpinel@0,aobd:shardSpinel,Spinel碎片,false
shardStarmetal,1xitem.aobd.shardStarmetal@0,aobd:shardStarmetal,Starmetal碎片,false
shardTh232,1xitem.aobd.shardTh232@0,aobd:shardTh232,Th232碎片,false
shardThorium,1xitem.aobd.shardThorium@0,aobd:shardThorium,Thorium碎片,false
shardThorium232,1xitem.aobd.shardThorium232@0,aobd:shardThorium232,Thorium232碎片,false
shardTin,1xitem.null@4,Mekanism:Shard,锡碎片,false
shardTitanium,1xitem.aobd.shardTitanium@0,aobd:shardTitanium,钛碎片,false
shardTritanium,1xitem.aobd.shardTritanium@0,aobd:shardTritanium,Tritanium碎片,false
shardTungsten,1xitem.aobd.shardTungsten@0,aobd:shardTungsten,钨碎片,false
shardUnobtainium,1xitem.aobd.shardUnobtainium@0,aobd:shardUnobtainium,Unobtainium碎片,false
shardUranium,1xitem.aobd.shardUranium@0,aobd:shardUranium,铀碎片,false
shardVanady,1xitem.aobd.shardVanady@0,aobd:shardVanady,Vanady碎片,false
shardVerticium,1xitem.aobd.shardVerticium@0,aobd:shardVerticium,Verticium碎片,false
shardVulcanite,1xitem.aobd.shardVulcanite@0,aobd:shardVulcanite,熔岩结晶碎片,false
shardVyroxeres,1xitem.aobd.shardVyroxeres@0,aobd:shardVyroxeres,幽冥剧毒晶碎片,false
shardWater,1xitem.ItemShard@2,Thaumcraft:ItemShard,水之碎片,false
shardWater,1xitem.item.modingots@15,RotaryCraft:rotarycraft_item_modingots,Water Infused Item,false
shardWater,1xitem.essentialcraft:drops_@1,essentialcraft:drops,水之魔晶,false
shardWeidanium,1xitem.aobd.shardWeidanium@0,aobd:shardWeidanium,Weidanium碎片,false
shardYellorium,1xitem.aobd.shardYellorium@0,aobd:shardYellorium,黄铀碎片,false
shardZinc,1xitem.aobd.shardZinc@0,aobd:shardZinc,锌碎片,false
shardZirconium,1xitem.aobd.shardZirconium@0,aobd:shardZirconium,Zirconium碎片,false
sheetAluminum,1xitem.sheet@9,libVulpes:libVulpesproductsheet,铝 片,false
sheetCopper,1xitem.sheet@4,libVulpes:libVulpesproductsheet,铜 片,false
sheetIron,1xitem.sheet@1,libVulpes:libVulpesproductsheet,铁 片,false
sheetPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,塑料片,false
sheetPlastic,1xitem.plastic@0,Magneticraft:item.plastic,塑料,false
sheetPlastic,1xitem.null@72,Techguns:TechgunsAmmo,塑料片,false
sheetSteel,1xitem.sheet@6,libVulpes:libVulpesproductsheet,钢 片,false
sheetTitanium,1xitem.sheet@7,libVulpes:libVulpesproductsheet,钛 片,false
sheetTitaniumAluminide,1xitem.sheet@0,advancedRocketry:advancedRocketryproductsheet,钛铝合金 片,false
sheetTitaniumIridium,1xitem.sheet@1,advancedRocketry:advancedRocketryproductsheet,钛铱合金 片,false
silicon,1xitem.item.compacts@10,RotaryCraft:rotarycraft_item_compacts,硅,false
singularityAdamantine,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@70f9a760Adamantine@0,aobd:singularityAdamantine,精金 Singularity,false
singularityAlduorite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3369678eAlduorite@0,aobd:singularityAlduorite,神秘蓝金 Singularity,false
singularityAmericium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@171fe1ecAmericium@0,aobd:singularityAmericium,Americium Singularity,false
singularityAsbestos,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3a4e7b11Asbestos@0,aobd:singularityAsbestos,Asbestos Singularity,false
singularityAstralSilver,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3867d67dAstralSilver@0,aobd:singularityAstralSilver,星银 Singularity,false
singularityAtlarus,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@897141cAtlarus@0,aobd:singularityAtlarus,金钻 Singularity,false
singularityAustralium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@5c3d8f5fAustralium@0,aobd:singularityAustralium,Australium Singularity,false
singularityBeryllium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@392eb8fdBeryllium@0,aobd:singularityBeryllium,Beryllium Singularity,false
singularityCadmium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@53cffd7cCadmium@0,aobd:singularityCadmium,Cadmium Singularity,false
singularityCarmot,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@1f4cfb58Carmot@0,aobd:singularityCarmot,耀金 Singularity,false
singularityCeruclase,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@4817107fCeruclase@0,aobd:singularityCeruclase,暗影秘银 Singularity,false
singularityChromium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3f08c47cChromium@0,aobd:singularityChromium,Chromium Singularity,false
singularityColtan,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@75e27ef1Coltan@0,aobd:singularityColtan,Coltan Singularity,false
singularityCurium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@407e1d48Curium@0,aobd:singularityCurium,Curium Singularity,false
singularityDaffergon,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@667ca9ddDaffergon@0,aobd:singularityDaffergon,Daffergon Singularity,false
singularityDeepIron,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6178de8fDeepIron@0,aobd:singularityDeepIron,深铁 Singularity,false
singularityElnTungsten,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@34c28859ElnTungsten@0,aobd:singularityElnTungsten,钨 Singularity,false
singularityEximite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6bd970d4Eximite@0,aobd:singularityEximite,虚空 Singularity,false
singularityFzDarkIron,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6d689967FzDarkIron@0,aobd:singularityFzDarkIron,玄铁 Singularity,false
singularityGermanium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@19315261Germanium@0,aobd:singularityGermanium,Germanium Singularity,false
singularityIgnatius,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@33a8cd9Ignatius@0,aobd:singularityIgnatius,伊格内休斯 Singularity,false
singularityIndium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@a3dd44bIndium@0,aobd:singularityIndium,Indium Singularity,false
singularityInfuscolium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@41875da4Infuscolium@0,aobd:singularityInfuscolium,魔金 Singularity,false
singularityIridium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6361afc8Iridium@0,aobd:singularityIridium,Iridium Singularity,false
singularityKalendrite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@4613dcfaKalendrite@0,aobd:singularityKalendrite,幽冥魂 Singularity,false
singularityLemurite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@12dd2b18Lemurite@0,aobd:singularityLemurite,利莫利亚 Singularity,false
singularityLithium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@540a655cLithium@0,aobd:singularityLithium,Lithium Singularity,false
singularityManganese,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@1b4acbb3Manganese@0,aobd:singularityManganese,Manganese Singularity,false
singularityMeutoite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@5a88d88Meutoite@0,aobd:singularityMeutoite,龙魂石 Singularity,false
singularityMidasium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@225aeaabMidasium@0,aobd:singularityMidasium,溶火金 Singularity,false
singularityMikhail,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@1f215a36Mikhail@0,aobd:singularityMikhail,Mikhail Singularity,false
singularityNeodymium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6e95f21Neodymium@0,aobd:singularityNeodymium,Neodymium Singularity,false
singularityNeptunium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6ecdfc57Neptunium@0,aobd:singularityNeptunium,Neptunium Singularity,false
singularityNiobium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@5bea0a3bNiobium@0,aobd:singularityNiobium,Niobium Singularity,false
singularityOrichalcum,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@762b53e6Orichalcum@0,aobd:singularityOrichalcum,奥利哈尔钢 Singularity,false
singularityOureclase,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@24cd1Oureclase@0,aobd:singularityOureclase,地晶 Singularity,false
singularityPlutonium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@1160abdfPlutonium@0,aobd:singularityPlutonium,Plutonium Singularity,false
singularityPrometheum,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@2ca28ffbPrometheum@0,aobd:singularityPrometheum,幻金 Singularity,false
singularityReiium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@578dfd31Reiium@0,aobd:singularityReiium,Reiium Singularity,false
singularityRubracium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@64ddff68Rubracium@0,aobd:singularityRubracium,褐铜 Singularity,false
singularityRutile,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@5e1782dbRutile@0,aobd:singularityRutile,金红石 Singularity,false
singularitySanguinite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@4cefc35dSanguinite@0,aobd:singularitySanguinite,狱炎 Singularity,false
singularitySchrabidium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@61c81f44Schrabidium@0,aobd:singularitySchrabidium,Schrabidium Singularity,false
singularityShadowIron,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@2f224b3bShadowIron@0,aobd:singularityShadowIron,暗影铁 Singularity,false
singularitySpinel,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@c544937Spinel@0,aobd:singularitySpinel,Spinel Singularity,false
singularityStarmetal,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@1b5d6501Starmetal@0,aobd:singularityStarmetal,Starmetal Singularity,false
singularityTh232,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@2dedb354Th232@0,aobd:singularityTh232,Th232 Singularity,false
singularityThorium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3f818ddfThorium@0,aobd:singularityThorium,Thorium Singularity,false
singularityThorium232,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@16470c2aThorium232@0,aobd:singularityThorium232,Thorium232 Singularity,false
singularityTritanium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@54998b35Tritanium@0,aobd:singularityTritanium,Tritanium Singularity,false
singularityUnobtainium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@6ed78ebfUnobtainium@0,aobd:singularityUnobtainium,Unobtainium Singularity,false
singularityVanady,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@e1d82bVanady@0,aobd:singularityVanady,Vanady Singularity,false
singularityVerticium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@5ea0b34dVerticium@0,aobd:singularityVerticium,Verticium Singularity,false
singularityVulcanite,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@3c0bb84bVulcanite@0,aobd:singularityVulcanite,熔岩结晶 Singularity,false
singularityVyroxeres,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@7551e67dVyroxeres@0,aobd:singularityVyroxeres,幽冥剧毒晶 Singularity,false
singularityWeidanium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@2788ffacWeidanium@0,aobd:singularityWeidanium,Weidanium Singularity,false
singularityZirconium,1xitem.aobdsingularities.com.rcx.aobdsingularities.item.AOBDItemSingularity@30f17c1aZirconium@0,aobd:singularityZirconium,Zirconium Singularity,false
slabAluminum,1xtile.ImmersiveEngineering.storageSlab@1,ImmersiveEngineering:storageSlab,铝台阶,false
slabBamboo,1xtile.grc.bambooSlab@0,Growthcraft|Bamboo:grc.bambooSingleSlab,竹板台阶,false
slabBricks,1xtile.stoneSlab@4,minecraft:stone_slab,砖台阶,false
slabCobblestone,1xtile.stoneSlab@3,minecraft:stone_slab,圆石台阶,false
slabCobblestone,1xtile.Slab@1,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@21,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@41,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@61,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@81,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@101,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@121,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@141,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@161,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@181,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@201,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@221,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@241,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@261,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@281,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@301,GeoStrata:geostrata_block_slab,Rock Slab,false
slabCobblestone,1xtile.Slab@321,GeoStrata:geostrata_block_slab,Rock Slab,false
slabConstantan,1xtile.ImmersiveEngineering.storageSlab@5,ImmersiveEngineering:storageSlab,康铜台阶,false
slabCopper,1xtile.ImmersiveEngineering.storageSlab@0,ImmersiveEngineering:storageSlab,铜台阶,false
slabElectrum,1xtile.ImmersiveEngineering.storageSlab@6,ImmersiveEngineering:storageSlab,琥珀金台阶,false
slabLead,1xtile.ImmersiveEngineering.storageSlab@2,ImmersiveEngineering:storageSlab,铅台阶,false
slabNetherBrick,1xtile.stoneSlab@6,minecraft:stone_slab,地狱砖台阶,false
slabNickel,1xtile.ImmersiveEngineering.storageSlab@4,ImmersiveEngineering:storageSlab,镍台阶,false
slabQuartz,1xtile.stoneSlab@7,minecraft:stone_slab,石英台阶,false
slabSandstone,1xtile.stoneSlab@1,minecraft:stone_slab,沙石台阶,false
slabSilver,1xtile.ImmersiveEngineering.storageSlab@3,ImmersiveEngineering:storageSlab,银台阶,false
slabSteel,1xtile.ImmersiveEngineering.storageSlab@7,ImmersiveEngineering:storageSlab,钢台阶,false
slabStone,1xtile.stoneSlab@0,minecraft:stone_slab,石台阶,false
slabStoneBricks,1xtile.stoneSlab@5,minecraft:stone_slab,石砖台阶,false
slabTreatedWood,1xtile.ImmersiveEngineering.woodenDecoration@2,ImmersiveEngineering:woodenDecoration,防腐木台阶,false
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.blockCosmeticSlabWood@0,Thaumcraft:blockCosmeticSlabWood,宏伟之木台阶,false
slabWood,1xtile.blockCosmeticSlabWood@1,Thaumcraft:blockCosmeticSlabWood,银树台阶,false
slabWood,1xtile.plankSlab1@32767,Natura:plankSlab1,(wildcard),true
slabWood,1xtile.plankSlab2@32767,Natura:plankSlab2,(wildcard),true
slabWood,1xtile.woodenSingleSlab1@32767,BiomesOPlenty:woodenSingleSlab1,(wildcard),true
slabWood,1xtile.woodenSingleSlab2@32767,BiomesOPlenty:woodenSingleSlab2,(wildcard),true
slabWood,1xtile.extrabiomes.woodslab@32767,ExtrabiomesXL:woodslab2,(wildcard),true
slabWood,1xtile.extrabiomes.woodslab@32767,ExtrabiomesXL:woodslab,(wildcard),true
slabWood,1xtile.for.slabs@32767,Forestry:slabs,(wildcard),true
slabWood,1xtile.for.slabsFireproof@32767,Forestry:slabsFireproof,(wildcard),true
slabWood,1xtile.grc.bambooSlab@0,Growthcraft|Bamboo:grc.bambooSingleSlab,竹板台阶,false
slabWood,1xtile.pink_slab@0,hbm:tile.pink_slab,粉色木半砖,false
slabWoodAcacia,1xtile.woodSlab@4,minecraft:wooden_slab,金合欢木台阶,false
slabWoodBirch,1xtile.woodSlab@2,minecraft:wooden_slab,桦木台阶,false
slabWoodDarkOak,1xtile.woodSlab@5,minecraft:wooden_slab,深色橡木台阶,false
slabWoodJungle,1xtile.woodSlab@3,minecraft:wooden_slab,丛林台阶,false
slabWoodOak,1xtile.woodSlab@0,minecraft:wooden_slab,橡木台阶,false
slabWoodPink,1xtile.pink_slab@0,hbm:tile.pink_slab,粉色木半砖,false
slabWoodSpruce,1xtile.woodSlab@1,minecraft:wooden_slab,云杉台阶,false
slate,1xtile.geostrata_rock_slate_smooth@0,GeoStrata:geostrata_rock_slate_smooth,Smooth Slate,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,粘液球,false
slimeball,1xitem.defeatedcrow.extraItems@1,DCsAppleMilk:defeatedcrow.condensedMilk,动物凝胶,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,粉色粘液球,false
slimeball,1xitem.metallurgy.tar@0,Metallurgy:tar,焦油,false
slimeballPink,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,粉色粘液球,false
sludge,1xitem.factorization:sludge@0,factorization:sludge,污泥,false
smalldustAluminium,1xitem.smalldust@1,industrialupgrade:IUsmalldust,小堆铝粉,false
smalldustCaravky,1xitem.smalldust@5,industrialupgrade:IUsmalldust,小堆Caravky粉,false
smalldustChromium,1xitem.smalldust@11,industrialupgrade:IUsmalldust,小堆铬粉,false
smalldustCobalt,1xitem.smalldust@6,industrialupgrade:IUsmalldust,小堆钴粉,false
smalldustElectrum,1xitem.smalldust@13,industrialupgrade:IUsmalldust,小堆琥珀金粉,false
smalldustGermanium,1xitem.smalldust@18,industrialupgrade:IUsmalldust,小堆锗粉,false
smalldustInvar,1xitem.smalldust@4,industrialupgrade:IUsmalldust,小堆殷钢粉,false
smalldustIridium,1xitem.smalldust@17,industrialupgrade:IUsmalldust,小堆铱粉,false
smalldustMagnesium,1xitem.smalldust@7,industrialupgrade:IUsmalldust,小堆镁粉,false
smalldustManganese,1xitem.smalldust@16,industrialupgrade:IUsmalldust,小堆锰粉,false
smalldustMikhail,1xitem.smalldust@0,industrialupgrade:IUsmalldust,小堆Michalov粉,false
smalldustNickel,1xitem.smalldust@8,industrialupgrade:IUsmalldust,小堆镍粉,false
smalldustPlatinum,1xitem.smalldust@9,industrialupgrade:IUsmalldust,小堆铂粉,false
smalldustSilver,1xitem.smalldust@14,industrialupgrade:IUsmalldust,小堆银粉,false
smalldustSpinel,1xitem.smalldust@12,industrialupgrade:IUsmalldust,小堆尖晶石粉,false
smalldustTitanium,1xitem.smalldust@10,industrialupgrade:IUsmalldust,小堆钛粉,false
smalldustTungsten,1xitem.smalldust@3,industrialupgrade:IUsmalldust,小堆钨粉,false
smalldustVanady,1xitem.smalldust@2,industrialupgrade:IUsmalldust,小堆钒粉,false
smalldustZinc,1xitem.smalldust@15,industrialupgrade:IUsmalldust,小堆锌粉,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,雪,false
soulSand,1xtile.hellsand@0,minecraft:soul_sand,灵魂沙,false
soulShard,1xitem.essentialcraft:storage@0,essentialcraft:storage,灵魂碎片,false
soulStone,1xitem.essentialcraft:storage@1,essentialcraft:storage,灵魂球,false
soulsand,1xtile.hellsand@0,minecraft:soul_sand,灵魂沙,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,染色 灵魂沙 (白色),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,染色 灵魂沙 (橙色),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,染色 灵魂沙 (品红色),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,染色 灵魂沙 (淡蓝色),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,染色 灵魂沙 (黄色),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,染色 灵魂沙 (黄绿色),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,染色 灵魂沙 (粉色),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,染色 灵魂沙 (灰色),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,染色 灵魂沙 (浅灰色),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,染色 灵魂沙 (青色),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,染色 灵魂沙 (紫色),false
